state_name,death_year,age_range,death_count,state_abbr,total_pop_15to64,female_pop_15to64,male_pop_15to64,aapi_pct,black_pct,latinx_pct,native_pct,white_pct,total_incarceration,total_incarceration_rate,total_prison_pop,female_prison_pop,male_prison_pop
MISSOURI,2015,≥ 71,3,MO,3982488,1991332,1991156,2.45,12.46,3.89,0.57,80.63,44049,1106,32330,3267,29063
MISSOURI,2016,≤ 20,0,MO,3979372,1986615,1992757,2.51,12.51,4.01,0.57,80.4,44892,1128,32461,3337,29124
MISSOURI,2016,21-30,3,MO,3979372,1986615,1992757,2.51,12.51,4.01,0.57,80.4,44892,1128,32461,3337,29124
MISSOURI,2016,31-40,5,MO,3979372,1986615,1992757,2.51,12.51,4.01,0.57,80.4,44892,1128,32461,3337,29124
MISSOURI,2016,41-50,14,MO,3979372,1986615,1992757,2.51,12.51,4.01,0.57,80.4,44892,1128,32461,3337,29124
MISSOURI,2016,51-60,34,MO,3979372,1986615,1992757,2.51,12.51,4.01,0.57,80.4,44892,1128,32461,3337,29124
MISSOURI,2016,61-70,32,MO,3979372,1986615,1992757,2.51,12.51,4.01,0.57,80.4,44892,1128,32461,3337,29124
MISSOURI,2016,≥ 71,11,MO,3979372,1986615,1992757,2.51,12.51,4.01,0.57,80.4,44892,1128,32461,3337,29124
MISSOURI,2017,≤ 20,0,MO,3977824,1983319,1994505,2.6,12.55,4.14,0.57,80.14,45448,1142,32601,3396,29205
MISSOURI,2017,21-30,4,MO,3977824,1983319,1994505,2.6,12.55,4.14,0.57,80.14,45448,1142,32601,3396,29205
MISSOURI,2017,31-40,4,MO,3977824,1983319,1994505,2.6,12.55,4.14,0.57,80.14,45448,1142,32601,3396,29205
MISSOURI,2017,41-50,11,MO,3977824,1983319,1994505,2.6,12.55,4.14,0.57,80.14,45448,1142,32601,3396,29205
MISSOURI,2017,51-60,31,MO,3977824,1983319,1994505,2.6,12.55,4.14,0.57,80.14,45448,1142,32601,3396,29205
MISSOURI,2017,61-70,29,MO,3977824,1983319,1994505,2.6,12.55,4.14,0.57,80.14,45448,1142,32601,3396,29205
MISSOURI,2017,≥ 71,15,MO,3977824,1983319,1994505,2.6,12.55,4.14,0.57,80.14,45448,1142,32601,3396,29205
MISSOURI,2018,≤ 20,0,MO,3972102,1977961,1994141,2.68,12.58,4.28,0.58,79.89,43085,1084,30369,3114,27255
MISSOURI,2018,21-30,6,MO,3972102,1977961,1994141,2.68,12.58,4.28,0.58,79.89,43085,1084,30369,3114,27255
MISSOURI,2018,31-40,10,MO,3972102,1977961,1994141,2.68,12.58,4.28,0.58,79.89,43085,1084,30369,3114,27255
MISSOURI,2018,41-50,12,MO,3972102,1977961,1994141,2.68,12.58,4.28,0.58,79.89,43085,1084,30369,3114,27255
MISSOURI,2018,51-60,24,MO,3972102,1977961,1994141,2.68,12.58,4.28,0.58,79.89,43085,1084,30369,3114,27255
MISSOURI,2018,61-70,28,MO,3972102,1977961,1994141,2.68,12.58,4.28,0.58,79.89,43085,1084,30369,3114,27255
MISSOURI,2018,≥ 71,26,MO,3972102,1977961,1994141,2.68,12.58,4.28,0.58,79.89,43085,1084,30369,3114,27255
MISSOURI,2019,≤ 20,0,MO,3964191,1972659,1991532,2.77,12.6,4.42,0.58,79.64,38403,968,26044,2401,23643
MISSOURI,2019,21-30,3,MO,3964191,1972659,1991532,2.77,12.6,4.42,0.58,79.64,38403,968,26044,2401,23643
MISSOURI,2019,31-40,11,MO,3964191,1972659,1991532,2.77,12.6,4.42,0.58,79.64,38403,968,26044,2401,23643
MISSOURI,2019,41-50,12,MO,3964191,1972659,1991532,2.77,12.6,4.42,0.58,79.64,38403,968,26044,2401,23643
MISSOURI,2019,51-60,18,MO,3964191,1972659,1991532,2.77,12.6,4.42,0.58,79.64,38403,968,26044,2401,23643
MISSOURI,2019,61-70,22,MO,3964191,1972659,1991532,2.77,12.6,4.42,0.58,79.64,38403,968,26044,2401,23643
MISSOURI,2019,≥ 71,18,MO,3964191,1972659,1991532,2.77,12.6,4.42,0.58,79.64,38403,968,26044,2401,23643
MONTANA,2015,≤ 20,0,MT,670303,327742,342561,1.12,0.79,3.54,6.43,88.14,6296,939,3685,390,3295
MONTANA,2015,21-30,1,MT,670303,327742,342561,1.12,0.79,3.54,6.43,88.14,6296,939,3685,390,3295
MONTANA,2015,31-40,1,MT,670303,327742,342561,1.12,0.79,3.54,6.43,88.14,6296,939,3685,390,3295
MONTANA,2015,41-50,0,MT,670303,327742,342561,1.12,0.79,3.54,6.43,88.14,6296,939,3685,390,3295
MONTANA,2015,51-60,1,MT,670303,327742,342561,1.12,0.79,3.54,6.43,88.14,6296,939,3685,390,3295
MONTANA,2015,61-70,2,MT,670303,327742,342561,1.12,0.79,3.54,6.43,88.14,6296,939,3685,390,3295
MONTANA,2015,≥ 71,3,MT,670303,327742,342561,1.12,0.79,3.54,6.43,88.14,6296,939,3685,390,3295
MONTANA,2016,≤ 20,0,MT,673445,328907,344538,1.18,0.82,3.67,6.45,87.88,6364,945,3814,409,3405
MONTANA,2016,21-30,0,MT,673445,328907,344538,1.18,0.82,3.67,6.45,87.88,6364,945,3814,409,3405
MONTANA,2016,31-40,0,MT,673445,328907,344538,1.18,0.82,3.67,6.45,87.88,6364,945,3814,409,3405
MONTANA,2016,41-50,3,MT,673445,328907,344538,1.18,0.82,3.67,6.45,87.88,6364,945,3814,409,3405
MONTANA,2016,51-60,7,MT,673445,328907,344538,1.18,0.82,3.67,6.45,87.88,6364,945,3814,409,3405
MONTANA,2016,61-70,5,MT,673445,328907,344538,1.18,0.82,3.67,6.45,87.88,6364,945,3814,409,3405
MONTANA,2016,≥ 71,1,MT,673445,328907,344538,1.18,0.82,3.67,6.45,87.88,6364,945,3814,409,3405
MONTANA,2017,≤ 20,0,MT,677347,330733,346614,1.22,0.85,3.85,6.49,87.6,6399,944,3698,416,3282
MONTANA,2017,21-30,1,MT,677347,330733,346614,1.22,0.85,3.85,6.49,87.6,6399,944,3698,416,3282
MONTANA,2017,31-40,0,MT,677347,330733,346614,1.22,0.85,3.85,6.49,87.6,6399,944,3698,416,3282
MONTANA,2017,41-50,0,MT,677347,330733,346614,1.22,0.85,3.85,6.49,87.6,6399,944,3698,416,3282
MONTANA,2017,51-60,3,MT,677347,330733,346614,1.22,0.85,3.85,6.49,87.6,6399,944,3698,416,3282
MONTANA,2017,61-70,6,MT,677347,330733,346614,1.22,0.85,3.85,6.49,87.6,6399,944,3698,416,3282
MONTANA,2017,≥ 71,3,MT,677347,330733,346614,1.22,0.85,3.85,6.49,87.6,6399,944,3698,416,3282
MONTANA,2018,≤ 20,0,MT,678779,331128,347651,1.25,0.87,3.97,6.5,87.42,6874,1012,3765,447,3318
MONTANA,2018,21-30,0,MT,678779,331128,347651,1.25,0.87,3.97,6.5,87.42,6874,1012,3765,447,3318
MONTANA,2018,31-40,1,MT,678779,331128,347651,1.25,0.87,3.97,6.5,87.42,6874,1012,3765,447,3318
MONTANA,2018,41-50,0,MT,678779,331128,347651,1.25,0.87,3.97,6.5,87.42,6874,1012,3765,447,3318
MONTANA,2018,51-60,2,MT,678779,331128,347651,1.25,0.87,3.97,6.5,87.42,6874,1012,3765,447,3318
MONTANA,2018,61-70,1,MT,678779,331128,347651,1.25,0.87,3.97,6.5,87.42,6874,1012,3765,447,3318
MONTANA,2018,≥ 71,1,MT,678779,331128,347651,1.25,0.87,3.97,6.5,87.42,6874,1012,3765,447,3318
MONTANA,2019,≤ 20,0,MT,680726,331453,349273,1.31,0.9,4.1,6.51,87.19,7572,1112,4723,548,4175
MONTANA,2019,21-30,0,MT,680726,331453,349273,1.31,0.9,4.1,6.51,87.19,7572,1112,4723,548,4175
MONTANA,2019,31-40,0,MT,680726,331453,349273,1.31,0.9,4.1,6.51,87.19,7572,1112,4723,548,4175
MONTANA,2019,41-50,1,MT,680726,331453,349273,1.31,0.9,4.1,6.51,87.19,7572,1112,4723,548,4175
MONTANA,2019,51-60,1,MT,680726,331453,349273,1.31,0.9,4.1,6.51,87.19,7572,1112,4723,548,4175
MONTANA,2019,61-70,3,MT,680726,331453,349273,1.31,0.9,4.1,6.51,87.19,7572,1112,4723,548,4175
MONTANA,2019,≥ 71,3,MT,680726,331453,349273,1.31,0.9,4.1,6.51,87.19,7572,1112,4723,548,4175
NEBRASKA,2015,≤ 20,0,NE,1230019,604016,626003,2.75,5.26,9.95,0.89,81.16,8730,709,5372,429,4943
NEBRASKA,2015,21-30,0,NE,1230019,604016,626003,2.75,5.26,9.95,0.89,81.16,8730,709,5372,429,4943
NEBRASKA,2015,31-40,0,NE,1230019,604016,626003,2.75,5.26,9.95,0.89,81.16,8730,709,5372,429,4943
NEBRASKA,2015,41-50,0,NE,1230019,604016,626003,2.75,5.26,9.95,0.89,81.16,8730,709,5372,429,4943
NEBRASKA,2015,51-60,1,NE,1230019,604016,626003,2.75,5.26,9.95,0.89,81.16,8730,709,5372,429,4943
NEBRASKA,2015,61-70,0,NE,1230019,604016,626003,2.75,5.26,9.95,0.89,81.16,8730,709,5372,429,4943
NEBRASKA,2015,≥ 71,2,NE,1230019,604016,626003,2.75,5.26,9.95,0.89,81.16,8730,709,5372,429,4943
NEBRASKA,2016,≤ 20,0,NE,1236192,605926,630266,2.93,5.37,10.27,0.9,80.54,8911,720,5302,424,4878
NEBRASKA,2016,21-30,1,NE,1236192,605926,630266,2.93,5.37,10.27,0.9,80.54,8911,720,5302,424,4878
NEBRASKA,2016,31-40,1,NE,1236192,605926,630266,2.93,5.37,10.27,0.9,80.54,8911,720,5302,424,4878
NEBRASKA,2016,41-50,1,NE,1236192,605926,630266,2.93,5.37,10.27,0.9,80.54,8911,720,5302,424,4878
NEBRASKA,2016,51-60,3,NE,1236192,605926,630266,2.93,5.37,10.27,0.9,80.54,8911,720,5302,424,4878
NEBRASKA,2016,61-70,2,NE,1236192,605926,630266,2.93,5.37,10.27,0.9,80.54,8911,720,5302,424,4878
NEBRASKA,2016,≥ 71,1,NE,1236192,605926,630266,2.93,5.37,10.27,0.9,80.54,8911,720,5302,424,4878
NEBRASKA,2017,≤ 20,0,NE,1239742,606662,633080,3.05,5.44,10.66,0.9,79.96,9027,728,5313,429,4884
NEBRASKA,2017,21-30,2,NE,1239742,606662,633080,3.05,5.44,10.66,0.9,79.96,9027,728,5313,429,4884
NEBRASKA,2017,31-40,3,NE,1239742,606662,633080,3.05,5.44,10.66,0.9,79.96,9027,728,5313,429,4884
NEBRASKA,2017,41-50,0,NE,1239742,606662,633080,3.05,5.44,10.66,0.9,79.96,9027,728,5313,429,4884
NEBRASKA,2017,51-60,3,NE,1239742,606662,633080,3.05,5.44,10.66,0.9,79.96,9027,728,5313,429,4884
NEBRASKA,2017,61-70,4,NE,1239742,606662,633080,3.05,5.44,10.66,0.9,79.96,9027,728,5313,429,4884
NEBRASKA,2017,≥ 71,4,NE,1239742,606662,633080,3.05,5.44,10.66,0.9,79.96,9027,728,5313,429,4884
NEBRASKA,2018,≤ 20,0,NE,1242799,607540,635259,3.16,5.55,10.99,0.91,79.4,9270,745,5491,430,5061
NEBRASKA,2018,21-30,1,NE,1242799,607540,635259,3.16,5.55,10.99,0.91,79.4,9270,745,5491,430,5061
NEBRASKA,2018,31-40,1,NE,1242799,607540,635259,3.16,5.55,10.99,0.91,79.4,9270,745,5491,430,5061
NEBRASKA,2018,41-50,1,NE,1242799,607540,635259,3.16,5.55,10.99,0.91,79.4,9270,745,5491,430,5061
NEBRASKA,2018,51-60,1,NE,1242799,607540,635259,3.16,5.55,10.99,0.91,79.4,9270,745,5491,430,5061
NEBRASKA,2018,61-70,2,NE,1242799,607540,635259,3.16,5.55,10.99,0.91,79.4,9270,745,5491,430,5061
NEBRASKA,2018,≥ 71,4,NE,1242799,607540,635259,3.16,5.55,10.99,0.91,79.4,9270,745,5491,430,5061
NEBRASKA,2019,≤ 20,0,NE,1244161,607057,637104,3.21,5.65,11.32,0.91,78.92,9786,786,5682,428,5254
NEBRASKA,2019,21-30,0,NE,1244161,607057,637104,3.21,5.65,11.32,0.91,78.92,9786,786,5682,428,5254
NEBRASKA,2019,31-40,1,NE,1244161,607057,637104,3.21,5.65,11.32,0.91,78.92,9786,786,5682,428,5254
NEBRASKA,2019,41-50,3,NE,1244161,607057,637104,3.21,5.65,11.32,0.91,78.92,9786,786,5682,428,5254
NEBRASKA,2019,51-60,6,NE,1244161,607057,637104,3.21,5.65,11.32,0.91,78.92,9786,786,5682,428,5254
NEBRASKA,2019,61-70,3,NE,1244161,607057,637104,3.21,5.65,11.32,0.91,78.92,9786,786,5682,428,5254
NEBRASKA,2019,≥ 71,4,NE,1244161,607057,637104,3.21,5.65,11.32,0.91,78.92,9786,786,5682,428,5254
NEVADA,2015,≤ 20,0,NV,1889781,928455,961326,9.71,9.41,28.26,1.04,51.58,20171,1067,13071,1166,11905
NEVADA,2015,21-30,1,NV,1889781,928455,961326,9.71,9.41,28.26,1.04,51.58,20171,1067,13071,1166,11905
NEVADA,2015,31-40,3,NV,1889781,928455,961326,9.71,9.41,28.26,1.04,51.58,20171,1067,13071,1166,11905
NEVADA,2015,41-50,2,NV,1889781,928455,961326,9.71,9.41,28.26,1.04,51.58,20171,1067,13071,1166,11905
NEVADA,2015,51-60,2,NV,1889781,928455,961326,9.71,9.41,28.26,1.04,51.58,20171,1067,13071,1166,11905
NEVADA,2015,61-70,2,NV,1889781,928455,961326,9.71,9.41,28.26,1.04,51.58,20171,1067,13071,1166,11905
NEVADA,2015,≥ 71,3,NV,1889781,928455,961326,9.71,9.41,28.26,1.04,51.58,20171,1067,13071,1166,11905
NEVADA,2016,≤ 20,0,NV,1915638,940154,975484,9.86,9.68,28.75,1.03,50.69,20897,1090,13757,1267,12490
NEVADA,2016,21-30,4,NV,1915638,940154,975484,9.86,9.68,28.75,1.03,50.69,20897,1090,13757,1267,12490
NEVADA,2016,31-40,3,NV,1915638,940154,975484,9.86,9.68,28.75,1.03,50.69,20897,1090,13757,1267,12490
NEVADA,2016,41-50,3,NV,1915638,940154,975484,9.86,9.68,28.75,1.03,50.69,20897,1090,13757,1267,12490
NEVADA,2016,51-60,5,NV,1915638,940154,975484,9.86,9.68,28.75,1.03,50.69,20897,1090,13757,1267,12490
NEVADA,2016,61-70,8,NV,1915638,940154,975484,9.86,9.68,28.75,1.03,50.69,20897,1090,13757,1267,12490
NEVADA,2016,≥ 71,7,NV,1915638,940154,975484,9.86,9.68,28.75,1.03,50.69,20897,1090,13757,1267,12490
NEVADA,2017,≤ 20,0,NV,1943320,952628,990692,10.0,9.95,29.22,1.03,49.8,21106,1086,13721,1280,12441
NEVADA,2017,21-30,1,NV,1943320,952628,990692,10.0,9.95,29.22,1.03,49.8,21106,1086,13721,1280,12441
NEVADA,2017,31-40,3,NV,1943320,952628,990692,10.0,9.95,29.22,1.03,49.8,21106,1086,13721,1280,12441
NEVADA,2017,41-50,8,NV,1943320,952628,990692,10.0,9.95,29.22,1.03,49.8,21106,1086,13721,1280,12441
NEVADA,2017,51-60,7,NV,1943320,952628,990692,10.0,9.95,29.22,1.03,49.8,21106,1086,13721,1280,12441
NEVADA,2017,61-70,15,NV,1943320,952628,990692,10.0,9.95,29.22,1.03,49.8,21106,1086,13721,1280,12441
NEVADA,2017,≥ 71,13,NV,1943320,952628,990692,10.0,9.95,29.22,1.03,49.8,21106,1086,13721,1280,12441
NEVADA,2018,≤ 20,0,NV,1975686,967117,1008569,10.06,10.17,29.68,1.03,49.07,21001,1063,13641,1292,12349
NEVADA,2018,21-30,2,NV,1975686,967117,1008569,10.06,10.17,29.68,1.03,49.07,21001,1063,13641,1292,12349
NEVADA,2018,31-40,3,NV,1975686,967117,1008569,10.06,10.17,29.68,1.03,49.07,21001,1063,13641,1292,12349
NEVADA,2018,41-50,3,NV,1975686,967117,1008569,10.06,10.17,29.68,1.03,49.07,21001,1063,13641,1292,12349
NEVADA,2018,51-60,5,NV,1975686,967117,1008569,10.06,10.17,29.68,1.03,49.07,21001,1063,13641,1292,12349
NEVADA,2018,61-70,8,NV,1975686,967117,1008569,10.06,10.17,29.68,1.03,49.07,21001,1063,13641,1292,12349
NEVADA,2018,≥ 71,8,NV,1975686,967117,1008569,10.06,10.17,29.68,1.03,49.07,21001,1063,13641,1292,12349
NEVADA,2019,≤ 20,0,NV,2009794,982565,1027229,10.21,10.34,30.14,1.02,48.28,20137,1001,12840,1239,11601
NEVADA,2019,21-30,1,NV,2009794,982565,1027229,10.21,10.34,30.14,1.02,48.28,20137,1001,12840,1239,11601
NEVADA,2019,31-40,1,NV,2009794,982565,1027229,10.21,10.34,30.14,1.02,48.28,20137,1001,12840,1239,11601
NEVADA,2019,41-50,2,NV,2009794,982565,1027229,10.21,10.34,30.14,1.02,48.28,20137,1001,12840,1239,11601
NEVADA,2019,51-60,12,NV,2009794,982565,1027229,10.21,10.34,30.14,1.02,48.28,20137,1001,12840,1239,11601
NEVADA,2019,61-70,7,NV,2009794,982565,1027229,10.21,10.34,30.14,1.02,48.28,20137,1001,12840,1239,11601
NEVADA,2019,≥ 71,11,NV,2009794,982565,1027229,10.21,10.34,30.14,1.02,48.28,20137,1001,12840,1239,11601
NEW HAMPSHIRE,2015,≤ 20,0,NH,909978,451321,458657,3.19,1.54,3.4,0.3,91.57,4681,514,2897,236,2661
NEW HAMPSHIRE,2015,21-30,0,NH,909978,451321,458657,3.19,1.54,3.4,0.3,91.57,4681,514,2897,236,2661
NEW HAMPSHIRE,2015,31-40,0,NH,909978,451321,458657,3.19,1.54,3.4,0.3,91.57,4681,514,2897,236,2661
NEW HAMPSHIRE,2015,41-50,0,NH,909978,451321,458657,3.19,1.54,3.4,0.3,91.57,4681,514,2897,236,2661
NEW HAMPSHIRE,2015,51-60,2,NH,909978,451321,458657,3.19,1.54,3.4,0.3,91.57,4681,514,2897,236,2661
NEW HAMPSHIRE,2015,61-70,0,NH,909978,451321,458657,3.19,1.54,3.4,0.3,91.57,4681,514,2897,236,2661
NEW HAMPSHIRE,2015,≥ 71,2,NH,909978,451321,458657,3.19,1.54,3.4,0.3,91.57,4681,514,2897,236,2661
NEW HAMPSHIRE,2016,≤ 20,0,NH,911214,451389,459825,3.31,1.63,3.58,0.3,91.18,4642,509,2818,227,2591
NEW HAMPSHIRE,2016,21-30,0,NH,911214,451389,459825,3.31,1.63,3.58,0.3,91.18,4642,509,2818,227,2591
NEW HAMPSHIRE,2016,31-40,0,NH,911214,451389,459825,3.31,1.63,3.58,0.3,91.18,4642,509,2818,227,2591
NEW HAMPSHIRE,2016,41-50,0,NH,911214,451389,459825,3.31,1.63,3.58,0.3,91.18,4642,509,2818,227,2591
NEW HAMPSHIRE,2016,51-60,1,NH,911214,451389,459825,3.31,1.63,3.58,0.3,91.18,4642,509,2818,227,2591
NEW HAMPSHIRE,2016,61-70,4,NH,911214,451389,459825,3.31,1.63,3.58,0.3,91.18,4642,509,2818,227,2591
NEW HAMPSHIRE,2016,≥ 71,4,NH,911214,451389,459825,3.31,1.63,3.58,0.3,91.18,4642,509,2818,227,2591
NEW HAMPSHIRE,2017,≤ 20,0,NH,912398,451365,461033,3.36,1.72,3.79,0.3,90.83,4516,494,2750,226,2524
NEW HAMPSHIRE,2017,21-30,0,NH,912398,451365,461033,3.36,1.72,3.79,0.3,90.83,4516,494,2750,226,2524
NEW HAMPSHIRE,2017,31-40,1,NH,912398,451365,461033,3.36,1.72,3.79,0.3,90.83,4516,494,2750,226,2524
NEW HAMPSHIRE,2017,41-50,2,NH,912398,451365,461033,3.36,1.72,3.79,0.3,90.83,4516,494,2750,226,2524
NEW HAMPSHIRE,2017,51-60,0,NH,912398,451365,461033,3.36,1.72,3.79,0.3,90.83,4516,494,2750,226,2524
NEW HAMPSHIRE,2017,61-70,0,NH,912398,451365,461033,3.36,1.72,3.79,0.3,90.83,4516,494,2750,226,2524
NEW HAMPSHIRE,2017,≥ 71,2,NH,912398,451365,461033,3.36,1.72,3.79,0.3,90.83,4516,494,2750,226,2524
NEW HAMPSHIRE,2018,≤ 20,0,NH,911775,450074,461701,3.42,1.81,4.0,0.3,90.48,4312,472,2722,231,2491
NEW HAMPSHIRE,2018,21-30,0,NH,911775,450074,461701,3.42,1.81,4.0,0.3,90.48,4312,472,2722,231,2491
NEW HAMPSHIRE,2018,31-40,1,NH,911775,450074,461701,3.42,1.81,4.0,0.3,90.48,4312,472,2722,231,2491
NEW HAMPSHIRE,2018,41-50,1,NH,911775,450074,461701,3.42,1.81,4.0,0.3,90.48,4312,472,2722,231,2491
NEW HAMPSHIRE,2018,51-60,0,NH,911775,450074,461701,3.42,1.81,4.0,0.3,90.48,4312,472,2722,231,2491
NEW HAMPSHIRE,2018,61-70,3,NH,911775,450074,461701,3.42,1.81,4.0,0.3,90.48,4312,472,2722,231,2491
NEW HAMPSHIRE,2018,≥ 71,3,NH,911775,450074,461701,3.42,1.81,4.0,0.3,90.48,4312,472,2722,231,2491
NEW HAMPSHIRE,2019,≤ 20,0,NH,911704,449816,461888,3.49,1.9,4.2,0.29,90.11,4141,454,2691,228,2463
NEW HAMPSHIRE,2019,21-30,0,NH,911704,449816,461888,3.49,1.9,4.2,0.29,90.11,4141,454,2691,228,2463
NEW HAMPSHIRE,2019,31-40,0,NH,911704,449816,461888,3.49,1.9,4.2,0.29,90.11,4141,454,2691,228,2463
NEW HAMPSHIRE,2019,41-50,1,NH,911704,449816,461888,3.49,1.9,4.2,0.29,90.11,4141,454,2691,228,2463
NEW HAMPSHIRE,2019,51-60,1,NH,911704,449816,461888,3.49,1.9,4.2,0.29,90.11,4141,454,2691,228,2463
NEW HAMPSHIRE,2019,61-70,3,NH,911704,449816,461888,3.49,1.9,4.2,0.29,90.11,4141,454,2691,228,2463
NEW HAMPSHIRE,2019,≥ 71,3,NH,911704,449816,461888,3.49,1.9,4.2,0.29,90.11,4141,454,2691,228,2463
NEW JERSEY,2015,≤ 20,0,NJ,6045490,3032036,3013454,10.05,13.85,20.01,0.19,55.9,35136,581,20489,908,19581
NEW JERSEY,2015,21-30,1,NJ,6045490,3032036,3013454,10.05,13.85,20.01,0.19,55.9,35136,581,20489,908,19581
NEW JERSEY,2015,31-40,3,NJ,6045490,3032036,3013454,10.05,13.85,20.01,0.19,55.9,35136,581,20489,908,19581
NEW JERSEY,2015,41-50,2,NJ,6045490,3032036,3013454,10.05,13.85,20.01,0.19,55.9,35136,581,20489,908,19581
NEW JERSEY,2015,51-60,1,NJ,6045490,3032036,3013454,10.05,13.85,20.01,0.19,55.9,35136,581,20489,908,19581
NEW JERSEY,2015,61-70,5,NJ,6045490,3032036,3013454,10.05,13.85,20.01,0.19,55.9,35136,581,20489,908,19581
NEW JERSEY,2015,≥ 71,1,NJ,6045490,3032036,3013454,10.05,13.85,20.01,0.19,55.9,35136,581,20489,908,19581
NEW JERSEY,2016,≤ 20,0,NJ,6057120,3032611,3024509,10.27,13.88,20.36,0.19,55.31,33113,546,19786,834,18952
NEW JERSEY,2016,21-30,1,NJ,6057120,3032611,3024509,10.27,13.88,20.36,0.19,55.31,33113,546,19786,834,18952
NEW JERSEY,2016,31-40,3,NJ,6057120,3032611,3024509,10.27,13.88,20.36,0.19,55.31,33113,546,19786,834,18952
NEW JERSEY,2016,41-50,11,NJ,6057120,3032611,3024509,10.27,13.88,20.36,0.19,55.31,33113,546,19786,834,18952
NEW JERSEY,2016,51-60,12,NJ,6057120,3032611,3024509,10.27,13.88,20.36,0.19,55.31,33113,546,19786,834,18952
NEW JERSEY,2016,61-70,12,NJ,6057120,3032611,3024509,10.27,13.88,20.36,0.19,55.31,33113,546,19786,834,18952
NEW JERSEY,2016,≥ 71,10,NJ,6057120,3032611,3024509,10.27,13.88,20.36,0.19,55.31,33113,546,19786,834,18952
NEW JERSEY,2017,≤ 20,0,NJ,6076287,3037969,3038318,10.52,13.9,20.75,0.18,54.64,31558,519,19585,774,18811
NEW JERSEY,2017,21-30,1,NJ,6076287,3037969,3038318,10.52,13.9,20.75,0.18,54.64,31558,519,19585,774,18811
NEW JERSEY,2017,31-40,1,NJ,6076287,3037969,3038318,10.52,13.9,20.75,0.18,54.64,31558,519,19585,774,18811
NEW JERSEY,2017,41-50,8,NJ,6076287,3037969,3038318,10.52,13.9,20.75,0.18,54.64,31558,519,19585,774,18811
NEW JERSEY,2017,51-60,10,NJ,6076287,3037969,3038318,10.52,13.9,20.75,0.18,54.64,31558,519,19585,774,18811
NEW JERSEY,2017,61-70,7,NJ,6076287,3037969,3038318,10.52,13.9,20.75,0.18,54.64,31558,519,19585,774,18811
NEW JERSEY,2017,≥ 71,12,NJ,6076287,3037969,3038318,10.52,13.9,20.75,0.18,54.64,31558,519,19585,774,18811
NEW JERSEY,2018,≤ 20,0,NJ,6082722,3036466,3046256,10.66,13.94,21.17,0.18,54.05,30540,502,19362,770,18592
NEW JERSEY,2018,21-30,0,NJ,6082722,3036466,3046256,10.66,13.94,21.17,0.18,54.05,30540,502,19362,770,18592
NEW JERSEY,2018,31-40,2,NJ,6082722,3036466,3046256,10.66,13.94,21.17,0.18,54.05,30540,502,19362,770,18592
NEW JERSEY,2018,41-50,3,NJ,6082722,3036466,3046256,10.66,13.94,21.17,0.18,54.05,30540,502,19362,770,18592
NEW JERSEY,2018,51-60,10,NJ,6082722,3036466,3046256,10.66,13.94,21.17,0.18,54.05,30540,502,19362,770,18592
NEW JERSEY,2018,61-70,12,NJ,6082722,3036466,3046256,10.66,13.94,21.17,0.18,54.05,30540,502,19362,770,18592
NEW JERSEY,2018,≥ 71,6,NJ,6082722,3036466,3046256,10.66,13.94,21.17,0.18,54.05,30540,502,19362,770,18592
NEW JERSEY,2019,≤ 20,0,NJ,6087087,3033799,3053288,10.82,13.99,21.55,0.19,53.45,27332,449,18613,701,17912
NEW JERSEY,2019,21-30,1,NJ,6087087,3033799,3053288,10.82,13.99,21.55,0.19,53.45,27332,449,18613,701,17912
NEW JERSEY,2019,31-40,5,NJ,6087087,3033799,3053288,10.82,13.99,21.55,0.19,53.45,27332,449,18613,701,17912
NEW JERSEY,2019,41-50,4,NJ,6087087,3033799,3053288,10.82,13.99,21.55,0.19,53.45,27332,449,18613,701,17912
NEW JERSEY,2019,51-60,9,NJ,6087087,3033799,3053288,10.82,13.99,21.55,0.19,53.45,27332,449,18613,701,17912
NEW JERSEY,2019,61-70,19,NJ,6087087,3033799,3053288,10.82,13.99,21.55,0.19,53.45,27332,449,18613,701,17912
NEW JERSEY,2019,≥ 71,5,NJ,6087087,3033799,3053288,10.82,13.99,21.55,0.19,53.45,27332,449,18613,701,17912
NEW MEXICO,2015,≤ 20,0,NM,1353840,673690,680150,1.89,2.27,48.47,9.35,38.02,15699,1159,7104,706,6398
NEW MEXICO,2015,21-30,0,NM,1353840,673690,680150,1.89,2.27,48.47,9.35,38.02,15699,1159,7104,706,6398
NEW MEXICO,2015,31-40,1,NM,1353840,673690,680150,1.89,2.27,48.47,9.35,38.02,15699,1159,7104,706,6398
NEW MEXICO,2015,41-50,0,NM,1353840,673690,680150,1.89,2.27,48.47,9.35,38.02,15699,1159,7104,706,6398
NEW MEXICO,2015,51-60,3,NM,1353840,673690,680150,1.89,2.27,48.47,9.35,38.02,15699,1159,7104,706,6398
NEW MEXICO,2015,61-70,2,NM,1353840,673690,680150,1.89,2.27,48.47,9.35,38.02,15699,1159,7104,706,6398
NEW MEXICO,2015,≥ 71,1,NM,1353840,673690,680150,1.89,2.27,48.47,9.35,38.02,15699,1159,7104,706,6398
NEW MEXICO,2016,≤ 20,0,NM,1350901,671176,679725,1.92,2.29,49.01,9.43,37.36,14922,1104,7055,711,6344
NEW MEXICO,2016,21-30,2,NM,1350901,671176,679725,1.92,2.29,49.01,9.43,37.36,14922,1104,7055,711,6344
