year,state_abbr,state_name,state_fips,region,division,total_pop_15to64,female_pop_15to64,male_pop_15to64,aapi_pop_15to64,black_pop_15to64,latinx_pop_15to64,native_pop_15to64,white_pop_15to64,aapi_female_pop_15to64,black_female_pop_15to64,latinx_female_pop_15to64,native_female_pop_15to64,white_female_pop_15to64,aapi_male_pop_15to64,black_male_pop_15to64,latinx_male_pop_15to64,native_male_pop_15to64,white_male_pop_15to64,total_incarceration,total_incarceration_rate,held_in_jail,total_jail_pop,female_jail_pop,male_jail_pop,total_jail_pop_rate,female_jail_pop_rate,male_jail_pop_rate,total_prison_pop,female_prison_pop,male_prison_pop,total_prison_pop_rate,female_prison_pop_rate,male_prison_pop_rate
2015,SD,South Dakota,46,Midwest,West North Central,543681.0,263414.0,280267.0,9016.0,11491.0,18408.0,45641.0,459125.0,4537.0,4259.0,7979.0,23031.0,223614.0,4491.0,7232.0,10429.0,22615.0,235511.0,5841.0,1074.343227002599,1.0,2278.0,488.0,1836.0,418.995697844876,185.259705254846,655.089610978103,3564.0,416.0,3148.0,655.5314605439587,157.9263061188851,1123.2146488883814
2022,TN,Tennessee,47,South,East South Central,4565577.0,2293306.0,2272271.0,111852.0,797891.0,285774.0,14746.0,3355314.0,57992.0,417254.0,134478.0,7178.0,1676404.0,53860.0,380637.0,151296.0,7568.0,1678910.0,44748.0,980.117080491688,4779.0,25792.0,4729.795048720806,21063.22362838308,564.923119246483,206.2435213059577,926.9679377320344,23735.0,2217.0,21518.0,519.8685730193577,96.67266383116775,946.982116129634
2021,TN,Tennessee,47,South,East South Central,4519007.0,2270935.0,2248072.0,108170.0,797009.0,269357.0,14540.0,3329931.0,56137.0,417175.0,126141.0,7079.0,1664403.0,52033.0,379834.0,143216.0,7461.0,1665528.0,41319.0,914.3380393081933,4097.0,23421.0,4317.54270010447,18878.728740704617,518.2775773527237,190.1218088630661,839.7742038824655,21995.0,2092.0,19903.0,486.7219723271064,92.12064634170507,885.33641271276
2020,TN,Tennessee,47,South,East South Central,4503499.0,2260230.0,2243269.0,105634.0,801559.0,257664.0,14610.0,3324032.0,54992.0,418352.0,119844.0,7168.0,1659874.0,50642.0,383207.0,137820.0,7442.0,1664158.0,39978.0,887.7097563472314,5298.0,22591.0,3658.752149566205,18360.891997139224,501.6321753374432,161.87521400769856,818.4881972308816,22685.0,2270.0,20415.0,503.7194412611172,100.43225689420989,910.0558158651504
2019,TN,Tennessee,47,South,East South Central,4477682.0,2248560.0,2229122.0,103112.0,799567.0,248004.0,14455.0,3312544.0,53823.0,417437.0,114668.0,7071.0,1655561.0,49289.0,382130.0,133336.0,7384.0,1656983.0,51521.0,1150.6176633356276,7048.0,32220.0,5937.3495315682285,25042.650468431773,719.5687411477635,264.0511941672994,1123.4311297646236,26349.0,2734.0,23615.0,588.4517926909504,121.58892802504714,1059.385713298779
2018,TN,Tennessee,47,South,East South Central,4457385.0,2240240.0,2217145.0,100793.0,797474.0,238908.0,14289.0,3305921.0,52722.0,416484.0,109980.0,7013.0,1654041.0,48071.0,380990.0,128928.0,7276.0,1651880.0,51049.0,1145.2679093235158,6828.0,31556.0,6122.4228907168035,24402.577109283196,707.9487188115902,273.2931690674572,1100.6306357628027,26321.0,2679.0,23642.0,590.5031761896269,119.58540156411811,1066.3262889887671
2017,TN,Tennessee,47,South,East South Central,4425635.0,2226956.0,2198679.0,96161.0,792258.0,228741.0,14145.0,3294330.0,50407.0,414323.0,104691.0,7001.0,1650534.0,45754.0,377935.0,124050.0,7144.0,1643796.0,51725.0,1168.7588334781335,7038.0,29783.0,5689.068654646325,23670.93134535367,672.9655744316917,255.46390025875343,1076.597872875198,28980.0,3011.0,25969.0,654.8212855330365,135.2069820867588,1181.1182987603013
2016,TN,Tennessee,47,South,East South Central,4391795.0,2213692.0,2178103.0,92256.0,785443.0,218690.0,13965.0,3281441.0,48469.0,411639.0,99796.0,6967.0,1646821.0,43787.0,373804.0,118894.0,6998.0,1634620.0,51082.0,1163.1235064478192,6725.0,29604.0,4724.426129032258,22635.573870967743,674.0751788277913,213.41840369085935,1039.233400393266,28203.0,2722.0,25481.0,642.174782748284,122.96200194064936,1169.8712136202926
2015,TN,Tennessee,47,South,East South Central,4364247.0,2202772.0,2161475.0,88834.0,779678.0,211740.0,13805.0,3270190.0,46728.0,409048.0,96220.0,6862.0,1643914.0,42106.0,370630.0,115520.0,6943.0,1626276.0,47838.0,1096.1341097330192,8416.0,28082.0,4778.483333333334,22965.516666666663,643.4557897387567,216.93045550485175,1062.4928193324774,28172.0,2640.0,25532.0,645.5180011580463,119.84899027225696,1181.2304097896113
2022,TX,Texas,48,South,West South Central,19863716.0,9788723.0,10074993.0,1233923.0,2639244.0,8090815.0,75094.0,7824644.0,624194.0,1343551.0,3948020.0,37452.0,3835966.0,612208.0,1295698.0,4142795.0,37692.0,3988678.0,204880.7569481896,1031.4321698326214,10285.0,75534.75694818956,11049.62585239756,64638.63335093304,380.264986411352,112.88117819247267,641.5749703343023,139631.0,11363.0,128268.0,702.9450078726458,116.08255744901555,1273.1323982061328
2021,TX,Texas,48,South,West South Central,19560816.0,9638831.0,9921985.0,1169005.0,2576293.0,7912186.0,74411.0,7829029.0,593573.0,1309740.0,3859166.0,37078.0,3840075.0,578142.0,1266559.0,4053020.0,37386.0,3988954.0,194432.25717085312,993.9884776322884,10054.0,70714.25717085312,9766.36948895071,60511.85668402666,361.5097507734499,101.3231738262732,609.8765184993392,133772.0,10509.0,123263.0,683.877400615598,109.02774413204256,1242.3219748870815
2020,TX,Texas,48,South,West South Central,19327621.0,9523218.0,9804403.0,1132864.0,2529948.0,7757776.0,74026.0,7833115.0,576313.0,1285589.0,3782782.0,36808.0,3842523.0,559286.0,1244359.0,3974994.0,37269.0,3990592.0,189970.69538921592,982.8974574222866,11210.0,65274.69538921592,8940.025394541513,57025.68371385908,337.7275216086652,93.8760972870884,581.6334121910236,135906.0,10359.0,125547.0,703.1698314034614,108.77625609326596,1280.5165189558202
2019,TX,Texas,48,South,West South Central,19096536.0,9421197.0,9675339.0,1100436.0,2483040.0,7601304.0,73232.0,7838632.0,561019.0,1263208.0,3710417.0,36561.0,3850789.0,542151.0,1219832.0,3890887.0,36722.0,3987843.0,217845.0,1140.7566272752294,12055.0,71471.0,10036.0,58273.0,374.26159383042034,106.52574189882664,602.2838062831701,158429.0,13642.0,144787.0,829.6216654161781,144.80113301950908,1496.4540260553144
2018,TX,Texas,48,South,West South Central,18883829.0,9329167.0,9554662.0,1067087.0,2440150.0,7447127.0,72740.0,7856833.0,545106.0,1242841.0,3639583.0,36336.0,3866098.0,524715.0,1197309.0,3807544.0,36455.0,3990735.0,221059.0,1170.6259360853142,13504.0,70935.0,10422.52,60278.48,375.6388601061787,111.71972803145232,630.8802969691654,163628.0,14435.0,149193.0,866.4979967780897,154.72978455632747,1561.4681084480017
2017,TX,Texas,48,South,West South Central,18696190.0,9246545.0,9449645.0,1035946.0,2399552.0,7300314.0,72258.0,7888228.0,529533.0,1223474.0,3570531.0,36083.0,3887721.0,509147.0,1176078.0,3729783.0,36226.0,4000507.0,220556.0,1179.684203038159,11549.0,69582.0,10207.216666666667,58605.78333333333,372.1720842588784,110.38952026585788,620.1903175551391,162523.0,13958.0,148565.0,869.2840626887081,150.95368053689242,1572.175462676111
2016,TX,Texas,48,South,West South Central,18480179.0,9152095.0,9328084.0,995472.0,2352728.0,7145159.0,71852.0,7915076.0,509504.0,1202104.0,3498330.0,35969.0,3906985.0,488702.0,1150624.0,3646829.0,35934.0,4008091.0,221205.0,1196.9851590723229,12051.0,69553.0,9945.058333333332,59097.441666666666,376.3654020883672,108.66428214887776,633.5431977956746,163703.0,14335.0,149368.0,885.8301643073912,156.63080420384622,1601.2720297115677
2015,TX,Texas,48,South,West South Central,18215199.0,9033114.0,9182085.0,950084.0,2301567.0,6971929.0,71379.0,7920348.0,487310.0,1178250.0,3416966.0,35728.0,3915657.0,465508.0,1123317.0,3554963.0,35702.0,4004691.0,222119.0,1219.4157198063003,11093.0,69303.0,9647.54,54741.46,380.467981711317,106.80192899148622,596.1767942684041,163909.0,14408.0,149501.0,899.8474296108432,159.50202776141208,1628.181398887072
2022,US,National total,98,National total,National total,215578744.0,106862161.0,108716583.0,15398062.0,29394633.0,42842180.0,1824776.0,126120770.0,7918201.0,15061624.0,20820533.0,917210.0,62145898.0,7482459.0,14333026.0,22021669.0,907698.0,63974872.0,1811789.6885804336,840.4305800113734,65573.0,660210.6885804338,89756.06783411153,544976.0669635605,306.25036417339635,83.99237578033961,501.2814530452641,1217152.0,86362.0,1130790.0,564.5974076182575,80.81625824504897,1040.1265094948762
2021,US,National total,98,National total,National total,215399217.0,106765375.0,108633842.0,15077357.0,29272975.0,42019915.0,1823122.0,127207629.0,7757151.0,15006605.0,20404700.0,916753.0,62681809.0,7329929.0,14266399.0,21615240.0,906505.0,64525820.0,1761260.0392745836,817.6724427343594,65399.0,633812.0392745835,80926.56422211693,530152.600657681,294.249927229115,75.79851072701888,488.0179057440323,1192847.0,82444.0,1110403.0,553.7842786123034,77.21979152885474,1022.1520104204728
2020,US,National total,98,National total,National total,215618310.0,106874858.0,108743452.0,14945090.0,29212564.0,41363552.0,1821132.0,128277753.0,7694845.0,14981103.0,20072746.0,916197.0,63211614.0,7259994.0,14231532.0,21290831.0,905078.0,65066139.0,1683529.763959086,780.7916516733137,73321.0,545915.7639590862,67657.20939844608,461418.704996733,253.1861806908171,63.305075360611085,424.3186109235644,1210935.0,82797.0,1128138.0,561.6104680534784,77.47098012518529,1037.4307411171756
2019,US,National total,98,National total,National total,215539865.0,106945862.0,108594003.0,14778649.0,29090383.0,40660397.0,1818030.0,129194194.0,7623360.0,14945454.0,19739948.0,915530.0,63731844.0,7165038.0,14153647.0,20920474.0,902642.0,65462350.0,2076371.4019298244,963.3352057308863,80725.55,739450.9519298244,107905.43606218048,614066.8539378195,343.06922848347546,100.89725216500706,565.4703178570732,1417646.0,106322.0,1311324.0,657.7187009001792,99.41665625173978,1207.5473449486892
2018,US,National total,98,National total,National total,215195018.0,106923626.0,108271392.0,14530615.0,28910098.0,39927750.0,1815546.0,130012797.0,7510763.0,14879411.0,19396813.0,915299.0,64231613.0,7029600.0,14039405.0,20530962.0,900389.0,65781184.0,2112076.264585447,981.4707999352696,84068.52,744648.7845854474,111818.69864705348,625434.9002011552,346.0343977784129,104.5781019875378,577.6548067296994,1451496.0,109249.0,1342247.0,674.502603958982,102.17479904768662,1239.7060527309004
2017,US,National total,98,National total,National total,214686909.0,106809129.0,107877780.0,14262113.0,28716525.0,39112414.0,1812415.0,130785230.0,7386012.0,14804368.0,19009670.0,914737.0,64704615.0,6885849.0,13920875.0,20102769.0,897820.0,66080615.0,2135219.50688234,994.5736872490628,85024.65,744018.1568823402,110985.02664070904,632684.9904824484,346.55962971749716,103.90968232753686,586.4831390509225,1476226.0,109758.0,1366468.0,687.6180792187939,102.76087917541206,1266.6816095029023
2016,US,National total,98,National total,National total,213922694.0,106567257.0,107355437.0,13908033.0,28478244.0,38266823.0,1807181.0,131464201.0,7216272.0,14707039.0,18610058.0,913204.0,65130957.0,6701509.0,13779923.0,19656790.0,894119.0,66333244.0,2139864.455846632,1000.2980122560684,87692.8,732412.255846632,102960.37732607505,610869.1190134229,342.3723973140652,96.61539597108617,569.015539486298,1495145.0,110219.0,1384926.0,698.918367211662,103.42670263155972,1290.0380630000136
2015,US,National total,98,National total,National total,212884736.0,106200963.0,106683773.0,13502761.0,28210712.0,37391643.0,1799748.0,131981660.0,7019954.0,14597941.0,18196774.0,910221.0,65486346.0,6492555.0,13621489.0,19194894.0,889669.0,66495314.0,2155054.6467866963,1012.3105523106628,85785.72,728038.3667866966,99853.41815113065,606759.4595550838,341.98711493655264,94.02308164675554,568.7457825053523,1512802.0,109735.0,1403067.0,710.6202297190532,103.32768828094336,1315.1643971197009
2022,UT,Utah,49,West,Mountain,2213398.0,1079096.0,1134302.0,99009.0,36466.0,335737.0,23551.0,1718635.0,50262.0,14827.0,160929.0,11888.0,841191.0,48747.0,21639.0,174808.0,11664.0,877444.0,10864.278802382136,490.8416291323176,1535.0,6390.278802382136,785.925999451061,5633.449617532424,288.7089805982537,72.83188886355441,496.6445988398525,6009.0,442.0,5567.0,271.48303197165626,40.96021113969471,490.7864043261848
2021,UT,Utah,49,West,Mountain,2178023.0,1063554.0,1114469.0,96008.0,34855.0,323872.0,23306.0,1699982.0,48712.0,14130.0,155174.0,11809.0,833730.0,47296.0,20725.0,168698.0,11498.0,866252.0,10101.833940419903,463.8074960833703,1445.0,5635.833940419905,712.5679439177711,4960.849371246066,258.7591563734591,66.99875548564259,445.1312123752268,5911.0,482.0,5429.0,271.3929099922269,45.31974869165082,487.13782079178515
2020,UT,Utah,49,West,Mountain,2133562.0,1041716.0,1091846.0,93438.0,33466.0,312771.0,22991.0,1670896.0,47339.0,13527.0,149672.0,11630.0,819552.0,46099.0,19942.0,163099.0,11364.0,851344.0,9025.008064156846,423.00191248985715,1320.0,4897.008064156845,607.5579142079561,4339.030032236032,229.52265104819287,58.32279759626962,397.4031165783482,5448.0,373.0,5075.0,255.34762992591732,35.806304213432455,464.8091397504776
2019,UT,Utah,49,West,Mountain,2095368.0,1024739.0,1070629.0,91008.0,32093.0,302762.0,22674.0,1646831.0,46238.0,12966.0,145158.0,11486.0,808892.0,44770.0,19127.0,157604.0,11191.0,837939.0,12508.0,596.9357172582572,1506.0,7343.0,1182.0,6053.0,350.4396363789081,115.34644431411316,565.368582394088,6671.0,582.0,6089.0,318.36889749199185,56.794949738421195,568.7310917227163
2018,UT,Utah,49,West,Mountain,2056168.0,1006813.0,1049355.0,88197.0,30491.0,293127.0,22328.0,1622025.0,44880.0,12258.0,140454.0,11285.0,797937.0,43317.0,18233.0,152673.0,11046.0,824088.0,13014.33,632.9409853669545,1384.0,7747.33,1221.25,5975.08,376.78487360954944,121.29859268801654,569.405015461879,6651.0,575.0,6076.0,323.46578684232026,57.11090341503338,579.0223518256453
2017,UT,Utah,49,West,Mountain,2015112.0,988421.0,1026691.0,84618.0,29035.0,282047.0,22032.0,1597380.0,43183.0,11715.0,135181.0,11181.0,787162.0,41435.0,17320.0,146866.0,10854.0,810218.0,12518.67,621.239414980408,1404.0,7703.67,1350.12,6106.55,382.2948798875695,136.59361749699772,594.7797341166914,6219.0,493.0,5726.0,308.6180817741148,49.87753194236059,557.7140541798847
2016,UT,Utah,49,West,Mountain,1970281.0,967948.0,1002333.0,80301.0,27083.0,270056.0,21714.0,1571127.0,41121.0,10948.0,129638.0,10985.0,775257.0,39180.0,16135.0,140418.0,10732.0,795870.0,11694.0,593.519401547292,1618.0,7137.0,1134.93,5824.07,362.23259524910407,117.25113332534391,581.051407067312,6175.0,406.0,5769.0,313.40707239221206,41.94440197200676,575.5572249940888
2015,UT,Utah,49,West,Mountain,1925935.0,947432.0,978503.0,76065.0,25270.0,258877.0,21468.0,1544255.0,38856.0,10240.0,124285.0,10879.0,763173.0,37209.0,15030.0,134592.0,10592.0,781082.0,12181.0,632.4720200837515,1601.0,7287.0,1071.5,5815.0,378.3616788728592,113.09518783406092,594.2751325238655,6495.0,515.0,5980.0,337.23879570182794,54.35746312136386,611.1376255361506
2022,VA,Virginia,51,South,South Atlantic,5682198.0,2824344.0,2857854.0,475603.0,1166893.0,619101.0,17815.0,3402786.0,247603.0,595339.0,295468.0,8857.0,1677078.0,228000.0,571554.0,323633.0,8959.0,1725708.0,44631.000365238375,785.4531004593358,3149.0,20618.000365238375,3256.4852887971824,18296.24625258847,362.85255046090225,115.30058975808834,640.209270753106,27162.0,1836.0,25326.0,478.01924536948553,65.00624569811609,886.1894274515073
2021,VA,Virginia,51,South,South Atlantic,5690678.0,2827820.0,2862858.0,466353.0,1166182.0,601279.0,17838.0,3439026.0,242696.0,594988.0,286269.0,8906.0,1694962.0,223657.0,571194.0,315010.0,8933.0,1744064.0,49117.05379752489,863.1142685902257,5645.0,24405.053797524888,3694.136355495265,20852.145386824606,428.8602130980682,130.63548441892573,728.3681337608992,30357.0,2238.0,28119.0,533.4513743353604,79.14223677603242,982.2003047304477
2020,VA,Virginia,51,South,South Atlantic,5694758.0,2831726.0,2863032.0,458796.0,1165114.0,588232.0,17846.0,3464770.0,239075.0,595400.0,279663.0,8945.0,1708644.0,219721.0,569714.0,308569.0,8902.0,1756126.0,46615.694743485874,818.5720050524689,7474.0,22251.69474348587,3284.390693255953,19024.520895850816,390.7399531900368,115.98546940120453,664.4885874782683,31838.0,2362.0,29476.0,559.0755568542157,83.41202503349547,1029.5379164466203
2019,VA,Virginia,51,South,South Atlantic,5692468.0,2834070.0,2858398.0,451416.0,1163464.0,575066.0,17771.0,3484751.0,235793.0,595515.0,273296.0,8872.0,1720595.0,215623.0,567949.0,301770.0,8900.0,1764156.0,57325.759999999995,1007.0458015749932,6750.0,27984.76,4451.94,23788.78,491.61031735268426,157.0864516402206,832.2416962228493,36091.0,3001.0,33090.0,634.0132258978003,105.89011562876006,1157.6414481118445
2018,VA,Virginia,51,South,South Atlantic,5682908.0,2833556.0,2849352.0,440934.0,1159857.0,559728.0,17873.0,3504516.0,230953.0,594766.0,265866.0,8870.0,1733102.0,209981.0,565091.0,293862.0,9004.0,1771414.0,58210.73,1024.3123766916517,7206.0,28756.73,4588.82,24232.63,506.0213890494092,161.9456259202218,850.46108729283,36660.0,3040.0,33620.0,645.0922661426157,107.28568625430378,1179.9173987629467
2017,VA,Virginia,51,South,South Atlantic,5680032.0,2834570.0,2845462.0,432906.0,1156309.0,545073.0,17919.0,3527825.0,227260.0,593735.0,258441.0,8855.0,1746280.0,205646.0,562574.0,286632.0,9065.0,1781545.0,59099.72,1040.4821662976549,7370.0,29311.72,4665.15,24554.36,516.0485011352049,164.58051838550466,862.9305188401743,37158.0,3154.0,34004.0,654.1864552875759,111.26908137742232,1195.0256232555555
2016,VA,Virginia,51,South,South Atlantic,5663730.0,2830077.0,2833653.0,420509.0,1149869.0,527827.0,17817.0,3547708.0,221326.0,591716.0,250186.0,8846.0,1758004.0,199183.0,558153.0,277641.0,8972.0,1789704.0,58734.399999999994,1037.026835671898,7931.0,28852.4,4289.21,23457.82,509.42400149724654,151.55806714799633,827.8296601595184,37813.0,3109.0,34704.0,667.6342269140655,109.855668238002,1224.708882844865
2015,VA,Virginia,51,South,South Atlantic,5651126.0,2827191.0,2823935.0,407733.0,1144264.0,512752.0,17774.0,3568603.0,214818.0,589643.0,242937.0,8859.0,1770935.0,192915.0,554621.0,269815.0,8916.0,1797668.0,58662.485,1038.067192272832,7973.0,28232.485,4050.7,22921.86,499.5904356052227,143.27648892487278,811.6992777808271,38403.0,3236.0,35167.0,679.5636834145973,114.45990030387053,1245.3190317765814
2022,VT,Vermont,50,Northeast,New England,414638.0,205444.0,209194.0,10552.0,8220.0,10659.0,1813.0,383394.0,5685.0,3454.0,5278.0,900.0,190127.0,4867.0,4766.0,5381.0,913.0,193267.0,1360.0,327.99695155774435,0.0,546.0,54.0,492.0,131.68112908127088,26.284534958431493,235.1883897243707,814.0,48.0,766.0,196.31582247647344,23.36403107416133,366.16728969282104
2021,VT,Vermont,50,Northeast,New England,417689.0,206929.0,210760.0,10346.0,7876.0,10273.0,1827.0,387367.0,5630.0,3338.0,5088.0,905.0,191968.0,4716.0,4538.0,5185.0,922.0,195399.0,1287.0,308.1239869855323,0.0,420.0,37.0,383.0,100.55328246614108,17.880529070357465,181.7232871512621,867.0,46.0,821.0,207.57070451939123,22.22984695233631,389.542607705447
2020,VT,Vermont,50,Northeast,New England,417054.0,206562.0,210492.0,10186.0,7605.0,9759.0,1828.0,387676.0,5574.0,3207.0,4784.0,897.0,192100.0,4612.0,4398.0,4975.0,931.0,195576.0,1284.0,307.87380051504124,0.0,377.0,36.0,341.0,90.3959679082325,17.428181369274117,162.00140622921535,907.0,48.0,859.0,217.4778326068087,23.23757515903215,408.0915189175836
2019,VT,Vermont,50,Northeast,New England,419480.0,207983.0,211497.0,10088.0,7408.0,9478.0,1846.0,390660.0,5495.0,3138.0,4656.0,912.0,193782.0,4593.0,4270.0,4822.0,934.0,196878.0,1608.0,383.3317440640794,0.0,471.0,39.0,432.0,112.28187279488893,18.751532577181788,204.25821642860183,1137.0,85.0,1052.0,271.0498712691904,40.8687248477039,497.40658259928034
2018,VT,Vermont,50,Northeast,New England,421283.0,209325.0,211958.0,9931.0,7093.0,9101.0,1896.0,393262.0,5432.0,3000.0,4440.0,945.0,195508.0,4499.0,4093.0,4661.0,951.0,197754.0,1659.0,393.797043792415,0.0,486.0,44.0,442.0,115.36188262996608,21.019945061507222,208.5318789571519,1173.0,96.0,1077.0,278.435161162449,45.86169831601576,508.119533115051
2017,VT,Vermont,50,Northeast,New England,423083.0,210546.0,212537.0,9822.0,6884.0,8776.0,1889.0,395712.0,5355.0,2971.0,4267.0,937.0,197016.0,4467.0,3913.0,4509.0,952.0,198696.0,1546.0,365.4129331596874,0.0,420.0,35.0,385.0,99.27130137585296,16.623445707826317,181.1449300592367,1126.0,105.0,1021.0,266.1416317838344,49.870337123478954,480.386944390859
2016,VT,Vermont,50,Northeast,New England,424381.0,211325.0,213056.0,9093.0,6608.0,8401.0,1900.0,398379.0,4977.0,2868.0,4042.0,935.0,198503.0,4116.0,3740.0,4359.0,965.0,199876.0,1735.0,408.8307440719542,0.0,506.0,52.0,454.0,119.23248213280048,24.606648527150124,213.08951637128263,1229.0,83.0,1146.0,289.59826193915376,39.27599668756655,537.8867527786122
2015,VT,Vermont,50,Northeast,New England,426859.0,212923.0,213936.0,8693.0,6374.0,8100.0,1900.0,401792.0,4796.0,2771.0,3913.0,937.0,200506.0,3897.0,3603.0,4187.0,963.0,201286.0,1750.0,409.9714425606582,0.0,460.0,67.0,393.0,107.76392204451588,31.46677437383467,183.69979807045095,1290.0,83.0,1207.0,302.2075205161423,38.981227955645934,564.187420536983
2022,WA,Washington,53,West,Pacific,5115851.0,2485007.0,2630844.0,662165.0,278991.0,721870.0,77135.0,3375690.0,339023.0,123869.0,342248.0,38581.0,1641286.0,323142.0,155122.0,379622.0,38554.0,1734404.0,22540.01790227784,440.5917588740923,138.0,8906.01790227784,1100.5274509458536,7846.814366065918,174.0867336104558,44.28669420029214,298.2622445901741,13772.0,817.0,12955.0,269.20252368569766,32.87717096973972,492.4275251592265
2021,WA,Washington,53,West,Pacific,5090157.0,2471774.0,2618383.0,632077.0,271878.0,696780.0,77390.0,3412032.0,324167.0,120249.0,330055.0,38653.0,1658650.0,307910.0,151629.0,366725.0,38738.0,1753382.0,21101.32699832854,414.5515943482399,133.0,7560.32699832854,910.269654140338,6643.801745345874,148.52836559517792,36.8265729043326,253.73681945482664,13674.0,786.0,12888.0,268.63611476031093,31.799023697150307,492.21217827949533
2020,WA,Washington,53,West,Pacific,5098435.0,2478733.0,2619702.0,617584.0,266970.0,677933.0,77805.0,3458143.0,317496.0,118282.0,321282.0,38894.0,1682779.0,300088.0,148688.0,356651.0,38912.0,1775364.0,22690.482359854755,445.0479874678162,132.0,7098.482359854755,825.3089416064953,6157.574370597063,139.22865271117027,33.295596645806356,235.04865708378517,15724.0,1048.0,14676.0,308.4083645275462,42.279664651255295,560.216391024628
2019,WA,Washington,53,West,Pacific,5056791.0,2463920.0,2592871.0,597222.0,258618.0,654715.0,77477.0,3468759.0,308424.0,114906.0,310573.0,38771.0,1691246.0,288798.0,143712.0,344142.0,38707.0,1777513.0,31119.86,615.4072810207106,196.0,12054.86,1872.0,9724.0,238.38952410728464,75.97649274327088,375.0282987468331,19261.0,1635.0,17626.0,380.8937328040649,66.35767395045293,679.7870005873798
2018,WA,Washington,53,West,Pacific,5012299.0,2448013.0,2564286.0,575385.0,250592.0,630427.0,77188.0,3478707.0,298427.0,111673.0,299089.0,38734.0,1700090.0,276958.0,138919.0,331338.0,38455.0,1778617.0,31805.33,634.5457443779791,194.0,12476.33,2076.75,10164.916666666666,248.91432055430053,84.83410831560127,396.4033913013863,19523.0,1720.0,17803.0,389.5019032184632,70.26106479009711,694.2673321150605
2017,WA,Washington,53,West,Pacific,4961407.0,2427619.0,2533788.0,550275.0,241907.0,609796.0,76948.0,3482481.0,286636.0,108074.0,288869.0,38608.0,1705432.0,263639.0,133833.0,320927.0,38341.0,1777049.0,31870.67,642.3716095051262,42.0,12256.67,1967.28,10409.053333333331,247.04020452262836,81.0374280313344,410.80995463445765,19656.0,1742.0,17914.0,396.1779390402762,71.75755338873192,707.0046902108621
2016,WA,Washington,53,West,Pacific,4889763.0,2397031.0,2492732.0,523273.0,232910.0,586296.0,76375.0,3470909.0,273504.0,104377.0,277495.0,38453.0,1703202.0,249769.0,128533.0,308801.0,37923.0,1767707.0,30955.0,633.0572667836866,178.0,12029.0,1811.44,9851.06,246.0037429216917,75.57015324374194,395.19130014778966,19104.0,1658.0,17446.0,390.6937820912793,69.16890102798003,699.8746756570703
2015,WA,Washington,53,West,Pacific,4814478.0,2365993.0,2448485.0,499051.0,224419.0,562114.0,75870.0,3453024.0,261878.0,100992.0,266012.0,38270.0,1698841.0,237173.0,123427.0,296102.0,37601.0,1754183.0,29946.0,621.9988958304514,158.0,11820.0,1777.53,9284.47,245.50948202484255,75.12828651648589,379.1924394064084,18284.0,1455.0,16829.0,379.77118183944344,61.49637805352763,687.3229772696177
2022,WI,Wisconsin,55,Midwest,East North Central,3774593.0,1851112.0,1923481.0,140071.0,263888.0,292025.0,38961.0,3039648.0,70860.0,132848.0,139776.0,19265.0,1488363.0,69211.0,131040.0,152249.0,19696.0,1551285.0,31155.0,825.3870019893534,12.0,10294.0,1504.1202031811608,8984.137938143314,272.7181447112311,81.25495395098517,467.07703055779155,20873.0,1370.0,19503.0,552.9867723487009,74.00956830272833,1013.9429503072814
2021,WI,Wisconsin,55,Midwest,East North Central,3780360.0,1853936.0,1926424.0,136367.0,262852.0,283156.0,38807.0,3059178.0,68851.0,132698.0,135127.0,19251.0,1498009.0,67516.0,130154.0,148029.0,19556.0,1561169.0,30498.0,806.7485636288608,25.0,10321.0,1312.53026013611,8666.829832988937,273.01632648742446,70.79695632082823,449.89212307305854,20202.0,1249.0,18953.0,534.393549820652,67.3701789058522,983.843639821763
2020,WI,Wisconsin,55,Midwest,East North Central,3809156.0,1867128.0,1942028.0,134820.0,264613.0,275704.0,39066.0,3094953.0,68049.0,132876.0,131360.0,19334.0,1515509.0,66771.0,131737.0,144344.0,19732.0,1579444.0,28557.0,749.6936329202584,322.0,8581.0,1061.0907615504543,7777.266716753424,225.27300010816043,56.83010278622861,400.47139983323746,20298.0,1264.0,19034.0,532.873948979774,67.69755474718391,980.1094525928564
2019,WI,Wisconsin,55,Midwest,East North Central,3818201.0,1873622.0,1944579.0,132369.0,263335.0,268309.0,38946.0,3115242.0,66908.0,132590.0,127771.0,19310.0,1527043.0,65461.0,130745.0,140538.0,19636.0,1588199.0,36657.0,960.0594625584145,511.0,13212.0,1969.0,10761.0,346.02683305567206,105.09056789469808,553.3845629311023,23956.0,1551.0,22405.0,627.4158956010959,82.78083839749962,1152.17741218022
2018,WI,Wisconsin,55,Midwest,East North Central,3821974.0,1878089.0,1943885.0,128810.0,261937.0,261147.0,38664.0,3131416.0,65253.0,132202.0,124275.0,19207.0,1537152.0,63557.0,129735.0,136872.0,19457.0,1594264.0,37344.5,977.0997918876476,507.0,13787.5,2066.38,11547.12,360.7429040595253,110.02566971000842,594.02279455832,24064.0,1591.0,22473.0,629.6222841913628,84.7137702206871,1156.0869084333692
